82049,11.888,-1.666,1.098,0.570053,0.244069,0.258214,100692.25,-115,+14,-228
82059,10.218,-2.523,1.916,0.608897,0.232895,0.291204,100693.26,-117,+13,-227
82069,9.097,-3.064,2.468,0.473209,0.237684,0.242782,100694.51,-117,+10,-227
82079,9.085,-2.598,2.598,0.208218,0.231831,0.185847,100694.51,-117,+10,-227
82088,9.563,-1.814,2.802,0.012402,0.223317,0.190636,100692.30,-117,+10,-227
82099,9.844,-1.323,3.002,-0.023250,0.212143,0.217241,100690.48,-117,+10,-225
82109,9.740,-1.147,3.245,0.037411,0.190326,0.223094,100690.48,-118,+8,-225
82119,9.330,-1.593,3.336,0.082640,0.171170,0.229480,100694.57,-119,+8,-225
82129,9.233,-2.214,3.193,0.042732,0.149886,0.236397,100695.88,-119,+8,-225
82139,9.497,-2.325,3.094,-0.109451,0.117959,0.245975,100692.41,-119,+8,-224
82149,9.532,-2.069,2.892,-0.266956,0.089758,0.257681,100692.84,-118,+7,-224
82159,9.509,-1.602,2.656,-0.315378,0.074326,0.270452,100694.21,-119,+7,-224
82169,9.482,-1.200,2.856,-0.216938,0.070070,0.290140,100695.10,-119,+7,-224
82179,9.494,-1.390,3.072,-0.045598,0.067941,0.303975,100691.85,-119,+7,-222
82189,9.383,-1.788,3.295,0.089558,0.038675,0.312489,100691.85,-119,+5,-223
82199,9.175,-2.329,3.203,0.111374,-0.013472,0.308232,100691.96,-119,+4,-223
82209,9.188,-2.607,3.009,0.074126,-0.051251,0.285351,100691.96,-119,+4,-223
82219,9.136,-2.620,2.744,0.008145,-0.085839,0.257681,100693.79,-119,+4,-222
82229,9.089,-2.431,2.474,-0.053580,-0.098077,0.230012,100690.74,-120,+2,-224
82239,9.273,-2.171,2.249,-0.084974,-0.089563,0.207663,100689.32,-119,+2,-223
82249,9.349,-2.025,2.300,-0.079121,-0.075196,0.198085,100688.43,-119,+2,-225
82259,9.314,-2.018,2.584,-0.054644,-0.075729,0.195425,100688.43,-119,+2,-225
82269,8.998,-2.111,2.809,-0.038681,-0.086371,0.192232,100690.42,-118,+2,-225
82279,8.763,-2.234,2.869,-0.034424,-0.092756,0.193828,100690.08,-118,+1,-225
82289,8.826,-2.099,3.080,-0.049855,-0.112976,0.191700,100686.44,-118,+0,-225
82299,8.785,-1.851,3.086,-0.063690,-0.142774,0.202874,100686.44,-118,+0,-225
82309,8.641,-1.505,2.881,-0.032296,-0.168316,0.237993,100686.44,-118,+0,-225
82319,8.387,-1.248,2.922,0.049649,-0.188536,0.303443,100697.02,-118,+0,-226
82329,8.194,-1.047,3.099,0.155007,-0.202371,0.397094,100693.29,-117,-2,-226
82339,8.477,-0.375,3.379,0.245998,-0.201839,0.499791,100689.73,-117,-2,-226
82350,9.459,-0.934,3.252,0.345325,-0.176475,0.585461,100691.43,-118,-4,-227
82359,10.569,-2.044,2.349,0.410952,-0.153417,0.609406,100691.43,-117,-6,-227
82369,10.675,-2.579,1.766,0.391796,-0.155013,0.599828,100693.32,-117,-9,-228
82379,9.668,-2.830,1.580,0.315172,-0.158206,0.583333,100691.37,-117,-9,-228
82390,9.066,-2.866,1.705,0.263558,-0.149692,0.568434,100689.23,-117,-11,-228
82399,9.119,-2.787,1.932,0.308787,-0.123618,0.557259,100688.34,-116,-13,-228
82409,9.197,-2.969,2.219,0.346035,-0.107655,0.559388,100692.44,-115,-16,-228
82419,9.152,-3.094,2.477,0.313576,-0.112976,0.549810,100690.81,-115,-16,-228
82428,9.076,-3.265,2.563,0.228970,-0.123618,0.531718,100690.81,-115,-18,-228
82439,8.949,-3.124,2.557,0.130530,-0.129472,0.520544,100694.48,-115,-19,-228
82449,9.069,-2.767,2.618,0.049117,-0.137985,0.527993,100692.08,-115,-21,-229
82459,9.102,-2.565,2.685,0.007613,-0.136921,0.536507,100692.08,-115,-21,-229
82469,9.292,-2.668,2.647,0.016126,-0.120426,0.551406,100693.67,-115,-24,-229
82480,9.362,-3.060,2.582,0.009209,-0.108187,0.550874,100693.52,-114,-24,-229
82489,9.354,-3.342,2.582,-0.059965,-0.109251,0.541296,100693.14,-114,-26,-230
82499,9.279,-3.324,2.599,-0.150424,-0.115637,0.531186,100690.27,-114,-26,-230
82509,9.330,-3.148,2.509,-0.220130,-0.114040,0.523736,100690.90,-115,-26,-230
82520,9.393,-3.014,2.513,-0.249396,-0.109784,0.524801,100690.05,-114,-28,-230
82529,9.362,-3.036,2.581,-0.258442,-0.120958,0.525865,100692.95,-112,-28,-231
82539,9.413,-3.047,2.602,-0.269084,-0.131600,0.532250,100691.21,-112,-28,-231
82549,9.474,-3.042,2.655,-0.266424,-0.134793,0.542360,100691.21,-112,-30,-232
82558,9.419,-3.094,2.898,-0.278130,-0.153417,0.560984,100691.21,-112,-30,-232
82569,9.309,-3.120,2.985,-0.298350,-0.171508,0.582268,100695.76,-112,-32,-233
82579,9.606,-3.160,2.966,-0.305800,-0.187472,0.611002,100692.93,-112,-32,-233
82589,9.831,-3.139,3.173,-0.339323,-0.207692,0.641865,100693.93,-111,-33,-233
82599,10.090,-3.205,2.825,-0.396791,-0.229508,0.674856,100694.02,-111,-34,-234
82609,10.710,-3.099,2.440,-0.438295,-0.253453,0.714232,100694.02,-109,-36,-235
82619,10.940,-3.229,2.204,-0.505873,-0.266756,0.755204,100689.45,-109,-36,-235
82629,10.780,-3.067,1.727,-0.556956,-0.288040,0.792984,100689.45,-109,-36,-235
82639,10.827,-2.999,1.630,-0.566002,-0.313582,0.841406,100689.91,-107,-36,-237
82650,10.895,-3.061,1.701,-0.538332,-0.348169,0.902066,100689.91,-107,-38,-238
82659,10.877,-3.145,1.810,-0.509066,-0.373178,0.964855,100689.91,-107,-38,-238
82669,10.816,-3.205,2.061,-0.496295,-0.412554,1.023387,100696.17,-106,-41,-239
82679,10.741,-3.269,2.115,-0.489910,-0.466297,1.085112,100693.34,-104,-42,-240
82690,10.935,-3.320,2.296,-0.497359,-0.517912,1.143644,100694.81,-104,-45,-242
82699,10.983,-3.320,2.787,-0.525029,-0.561013,1.203241,100693.88,-102,-47,-244
82709,11.059,-3.400,3.001,-0.561213,-0.599325,1.258580,100693.88,-102,-47,-244
82719,11.308,-3.346,3.116,-0.603249,-0.633912,1.306470,100692.58,-99,-49,-246
82729,11.767,-3.245,3.136,-0.656460,-0.666902,1.345846,100689.44,-98,-51,-248
82740,12.266,-3.160,3.128,-0.714460,-0.703086,1.390543,100687.75,-95,-53,-250
82749,12.587,-2.912,2.865,-0.787891,-0.729159,1.431516,100690.42,-95,-53,-250
82759,12.802,-2.826,2.653,-0.888460,-0.749912,1.471956,100692.84,-93,-54,-252
82769,13.268,-2.578,2.626,-1.007653,-0.788224,1.515057,100692.73,-89,-56,-254
82779,13.984,-1.590,2.966,-1.157176,-0.852077,1.546983,100692.73,-88,-56,-258
82789,14.816,-0.346,3.564,-1.298717,-0.915398,1.607644,100692.78,-88,-56,-258
82799,15.458,0.219,3.938,-1.420570,-0.945728,1.720983,100694.05,-85,-58,-261
82809,15.872,0.496,4.070,-1.583395,-0.952113,1.835919,100694.05,-82,-59,-264
82820,16.329,0.037,3.787,-1.745689,-0.946792,1.965222,100689.91,-79,-59,-266
