50040,7.572,-5.637,1.835,0.008272,0.013402,-0.024006,101698.86
50050,7.589,-5.637,1.887,0.009336,0.011274,-0.023474,101698.86
50060,7.561,-5.663,1.882,0.009336,0.008613,-0.022942,101699.78
50070,7.540,-5.670,1.860,0.008804,0.007017,-0.022942,101699.58
50079,7.572,-5.647,1.893,0.006676,0.007549,-0.022410,101698.95
50089,7.577,-5.656,1.877,0.006143,0.005953,-0.020813,101703.16
50100,7.583,-5.640,1.882,0.007208,0.004356,-0.019749,101701.10
50110,7.585,-5.632,1.872,0.007208,0.002228,-0.017089,101697.57
50119,7.595,-5.604,1.935,0.005611,0.000632,-0.014960,101697.57
50129,7.586,-5.665,1.856,0.008272,-0.003625,-0.012832,101698.95
50140,7.558,-5.676,1.844,0.009868,-0.005222,-0.011768,101698.95
50150,7.547,-5.677,1.854,0.009336,-0.004689,-0.011768,101700.67
50159,7.547,-5.658,1.852,0.009868,-0.003093,-0.012832,101700.42
50169,7.535,-5.637,1.842,0.011465,-0.004689,-0.010703,101701.28
50180,7.540,-5.631,1.842,0.014657,-0.007350,-0.008575,101697.34
50190,7.544,-5.620,1.866,0.015721,-0.008946,-0.005914,101697.34
50200,7.532,-5.651,1.899,0.014125,-0.008414,-0.003786,101702.95
50209,7.560,-5.678,1.885,0.010932,-0.010011,-0.002190,101701.10
50220,7.595,-5.601,1.926,0.008272,-0.010011,-0.001125,101697.87
50230,7.611,-5.684,1.927,0.013593,-0.013203,0.000471,101697.87
50240,7.578,-5.762,1.825,0.016786,-0.015864,0.000471,101697.87
50249,7.554,-5.716,1.830,0.013593,-0.014800,-0.000593,101701.45
50259,7.514,-5.704,1.825,0.010932,-0.013203,-0.001125,101704.22
50270,7.516,-5.639,1.841,0.010400,-0.012139,-0.000061,101699.86
50280,7.509,-5.629,1.858,0.017318,-0.016396,0.003131,101698.22
50289,7.541,-5.670,1.860,0.020510,-0.020653,0.008453,101698.22
50299,7.463,-5.684,1.853,0.017318,-0.023313,0.015370,101701.17
50310,7.426,-5.654,1.860,0.010932,-0.023845,0.024416,101698.50
50320,7.583,-5.706,1.830,-0.002902,-0.023845,0.037186,101700.81
50330,7.601,-5.638,1.883,-0.014609,-0.020653,0.047297,101698.91
50339,7.582,-5.453,1.981,-0.020462,-0.018524,0.057407,101701.27
50350,7.845,-5.121,2.243,-0.011416,-0.026506,0.069645,101697.58
50360,7.799,-5.615,2.062,0.033813,-0.047790,0.081884,101697.58
50370,7.571,-5.996,1.718,0.054565,-0.060029,0.084544,101701.22
50379,7.453,-5.936,1.640,0.041795,-0.050983,0.071774,101698.77
50390,7.410,-5.913,1.662,0.031153,-0.037680,0.059003,101698.77
50400,7.447,-5.897,1.637,0.032749,-0.027038,0.047297,101702.06
50410,7.534,-5.923,1.612,0.037538,-0.020121,0.036654,101699.59
50420,7.475,-6.021,1.595,0.039134,-0.010011,0.026012,101700.16
50429,7.380,-5.842,1.710,0.030088,0.001696,0.016434,101698.52
50440,7.434,-5.742,1.791,0.024767,0.008613,0.011645,101698.52
50450,7.456,-5.700,1.899,0.029556,0.003292,0.009517,101699.98
50460,7.362,-5.722,1.957,0.039134,-0.008946,0.008985,101698.48
50469,7.424,-5.628,2.062,0.048180,-0.014267,0.007920,101698.07
50480,7.591,-5.504,2.200,0.056694,-0.022249,0.005260,101698.07
50490,7.567,-5.917,1.917,0.082235,-0.031827,0.000471,101698.07
50500,7.497,-6.060,1.601,0.083831,-0.030763,-0.005914,101700.91
50509,7.464,-5.948,1.586,0.065208,-0.014800,-0.013896,101700.70
50520,7.491,-5.863,1.659,0.047648,0.003824,-0.017621,101699.88
50530,7.546,-5.722,1.668,0.039134,0.016063,-0.015492,101698.24
50540,7.547,-5.698,1.700,0.047116,0.018723,-0.008043,101698.24
50550,7.449,-5.766,1.763,0.056162,0.022980,-0.000593,101701.45
50560,7.406,-5.736,1.850,0.050841,0.030430,0.003131,101702.27
50570,7.426,-5.736,1.878,0.038602,0.037347,0.006856,101700.47
50580,7.439,-5.805,1.834,0.032217,0.044265,0.008453,101700.47
50590,7.486,-5.761,1.768,0.029556,0.047457,0.010049,101702.63
50599,7.495,-5.720,1.800,0.035409,0.045329,0.012709,101702.63
50610,7.439,-5.765,1.814,0.048180,0.041604,0.017498,101701.08
50620,7.434,-5.835,1.806,0.050841,0.041604,0.020159,101699.28
