
70012,7.999,-5.169,2.006,0.039933,0.001750,0.044792,100334.37
70023,7.983,-5.234,1.918,0.041530,0.001218,0.041067,100333.43
70033,7.980,-5.259,1.860,0.036741,0.008136,0.036810,100333.63
70043,7.969,-5.192,1.896,0.029823,0.013457,0.034149,100333.12
70052,7.990,-5.136,1.942,0.028759,0.017182,0.033617,100332.91
70063,8.028,-5.096,1.999,0.033016,0.017182,0.034682,100334.68
70073,8.001,-5.050,2.087,0.038869,0.014521,0.037874,100334.90
70082,7.958,-5.101,2.109,0.042062,0.012393,0.042663,100334.90
70092,7.974,-5.105,2.100,0.036741,0.009732,0.043195,100334.16
70103,8.016,-5.057,2.136,0.028759,0.012393,0.047984,100334.16
70113,8.053,-5.040,2.136,0.021842,0.011328,0.052241,100331.77
70118,8.060,-5.047,2.171,0.019713,0.010796,0.054902,100333.71
70127,8.060,-5.100,2.106,0.023438,0.009732,0.054902,100334.54
70137,7.992,-5.235,2.001,0.028227,0.010264,0.053838,100332.45
70148,7.898,-5.345,1.867,0.022906,0.018246,0.046920,100332.45
70158,7.856,-5.391,1.831,0.005346,0.035273,0.038406,100334.92
70168,7.929,-5.381,1.867,-0.014342,0.053897,0.028828,100330.28
70177,7.962,-5.259,1.958,-0.024984,0.065604,0.022443,100333.09
70188,7.935,-5.159,2.015,-0.024452,0.069860,0.019250,100334.88
70198,7.995,-5.162,2.040,-0.016470,0.068796,0.019250,100334.88
70208,8.138,-5.036,2.166,-0.018067,0.070925,0.021379,100335.82
70217,8.189,-5.048,2.238,-0.013810,0.069328,0.020847,100334.26
70227,8.060,-5.159,2.128,0.002153,0.057090,0.021911,100334.21
70238,7.926,-5.229,2.048,0.017053,0.046980,0.020847,100331.96
70248,7.870,-5.277,2.021,0.023970,0.043255,0.016058,100331.96
70258,7.885,-5.277,2.048,0.026098,0.040594,0.011801,100337.74
70267,7.893,-5.287,2.049,0.033548,0.035805,0.008076,100336.23
70278,7.871,-5.297,2.073,0.035676,0.032081,0.007012,100333.41
70288,7.895,-5.277,2.088,0.025566,0.031016,0.004883,100333.10
70297,7.940,-5.241,2.101,0.017585,0.036338,0.003819,100333.10
70307,7.916,-5.227,2.057,0.014392,0.037402,0.004883,100334.45
70318,7.861,-5.169,2.092,0.017585,0.034209,0.006480,100333.20
70328,7.787,-5.191,2.122,0.025034,0.029420,0.009672,100334.91
70338,7.764,-5.190,2.124,0.031420,0.026760,0.012333,100333.24
70347,7.797,-5.171,2.188,0.033016,0.024099,0.013929,100333.24
70353,7.852,-5.174,2.236,0.033548,0.019310,0.015526,100334.63
70363,7.902,-5.190,2.269,0.030355,0.018778,0.016590,100334.63
70373,7.925,-5.206,2.200,0.024502,0.014521,0.019250,100333.96
70383,7.943,-5.166,2.176,0.019181,0.011328,0.022975,100333.85
70393,7.977,-5.172,2.173,0.020777,0.006539,0.027764,100333.96
70403,7.910,-5.209,2.106,0.029823,0.000154,0.029360,100335.05
70413,7.814,-5.251,2.068,0.037273,-0.004635,0.032553,100333.76
70423,7.774,-5.297,2.084,0.043126,-0.004635,0.033085,100334.38
70432,7.753,-5.319,2.024,0.047383,-0.005699,0.034149,100334.38
70443,7.764,-5.326,2.031,0.048447,-0.008892,0.038406,100333.34
70453,7.813,-5.272,2.087,0.045254,-0.012084,0.044792,100333.34
70463,7.896,-5.139,2.206,0.039401,-0.013149,0.056498,100336.12
70473,7.995,-5.059,2.303,0.035144,-0.015809,0.070333,100336.18
70482,8.037,-5.114,2.246,0.034612,-0.022195,0.085764,100332.63
70493,8.056,-5.095,2.201,0.023970,-0.025919,0.102792,100333.73
70503,7.977,-5.040,2.261,0.014924,-0.025387,0.112370,100333.73
70513,7.996,-5.109,2.167,0.022374,-0.023791,0.120883,100335.47
70523,7.945,-5.172,2.112,0.042062,-0.031240,0.132058,100332.25
70533,7.820,-5.299,2.078,0.072392,-0.044543,0.137911,100333.14
70543,7.786,-5.432,1.961,0.095273,-0.047736,0.136847,100333.14
70553,7.813,-5.473,2.021,0.097401,-0.042415,0.136315,100333.14
70562,7.820,-5.452,2.067,0.090484,-0.034433,0.134186,100335.06
70573,7.856,-5.412,2.052,0.080374,-0.026984,0.133654,100333.86
70583,7.907,-5.215,2.170,0.064410,-0.020598,0.137379,100330.42
70593,8.019,-5.053,2.328,0.055897,-0.019534,0.143764,100333.91
70602,7.976,-5.168,2.243,0.060153,-0.019534,0.149617,100333.91
70612,7.861,-5.439,2.054,0.064942,-0.022195,0.150682,100336.84
70623,7.765,-5.445,2.069,0.078245,-0.025919,0.141104,100332.45
70633,7.689,-5.497,1.988,0.108575,-0.029644,0.136315,100332.36
70643,7.708,-5.519,1.888,0.126135,-0.033901,0.132058,100332.36
70653,7.746,-5.518,2.050,0.141034,-0.035497,0.134186,100336.28
70663,7.811,-5.521,2.146,0.135181,-0.024855,0.137379,100331.47
70673,7.861,-5.466,2.329,0.090484,-0.008892,0.137911,100331.47
70683,7.735,-5.551,2.347,0.044190,0.008668,0.140571,100334.92
70692,7.617,-5.544,2.158,-0.001039,0.024099,0.142700,100332.83
70703,7.610,-5.252,2.073,-0.033498,0.037934,0.147489,100332.83
70713,7.739,-5.114,2.170,-0.020195,0.036338,0.160259,100331.56
70723,7.779,-5.223,2.208,0.019181,0.018246,0.178883,100334.59
70733,7.670,-5.446,2.298,0.050043,0.000154,0.192186,100333.77
70743,7.544,-5.755,2.335,0.055364,-0.006231,0.197507,100332.61
70753,7.445,-5.895,2.294,0.021842,0.003879,0.192718,100335.30
70763,7.494,-5.815,2.347,-0.017535,0.019842,0.181012,100335.34
70773,7.610,-5.736,2.288,-0.035626,0.024099,0.174094,100333.36
70782,7.613,-5.691,2.157,-0.032434,0.018778,0.168773,100333.36
70793,7.579,-5.599,2.028,-0.026580,0.016117,0.172498,100334.63
