200003,8.712,-3.087,3.374,0.015746,0.010427,-0.005939,100268.13,-119,-9,-250
200013,8.811,-3.181,3.312,0.018406,0.006170,-0.003278,100268.13,-119,-9,-250
200024,8.737,-3.187,3.318,0.020002,0.010959,-0.004342,100271.63,-119,-9,-249
200034,8.748,-3.203,3.341,0.011489,0.012555,-0.004342,100269.47,-120,-9,-250
200043,8.736,-3.142,3.348,0.004039,0.014684,-0.008067,100267.08,-119,-10,-250
200053,8.728,-3.205,3.405,0.004571,0.011491,-0.010195,100267.08,-119,-10,-250
200064,8.766,-3.259,3.343,0.000846,0.007766,-0.013388,100270.77,-120,-9,-250
200073,8.719,-3.218,3.301,-0.005007,0.010959,-0.018177,100270.77,-120,-9,-250
200083,8.697,-3.184,3.329,-0.011924,0.010959,-0.022434,100268.41,-118,-9,-250
200093,8.727,-3.139,3.337,-0.009264,0.013087,-0.024030,100271.35,-118,-9,-250
200103,8.737,-3.097,3.348,-0.001814,0.007234,-0.028819,100267.88,-120,-9,-249
200114,8.689,-3.155,3.317,-0.004475,0.006170,-0.025095,100267.88,-119,-9,-250
200124,8.704,-3.119,3.355,-0.008731,0.006170,-0.022434,100268.77,-119,-10,-250
200133,8.755,-3.017,3.325,-0.009264,0.005106,-0.020838,100268.30,-119,-10,-250
200143,8.751,-3.016,3.325,-0.002878,0.007234,-0.014984,100267.56,-120,-9,-250
200154,8.779,-3.017,3.359,0.004571,0.006702,-0.009663,100269.92,-121,-8,-250
200164,8.745,-3.082,3.289,0.002443,0.001913,-0.005939,100271.28,-120,-9,-250
200173,8.745,-3.052,3.350,0.000846,0.002445,-0.002746,100271.66,-120,-9,-250
200183,8.750,-3.053,3.334,0.004571,0.000849,0.001511,100268.23,-120,-9,-250
200194,8.670,-3.076,3.342,0.002975,0.001913,0.004704,100268.23,-120,-9,-250
200203,8.702,-3.082,3.356,0.001911,0.002445,0.008961,100262.89,-119,-9,-250
200213,8.684,-3.087,3.340,0.006168,0.004574,0.010025,100262.89,-119,-9,-250
200223,8.706,-3.124,3.364,0.009360,0.002977,0.012153,100271.90,-120,-9,-249
200228,8.739,-3.076,3.347,0.010424,0.001913,0.011621,100270.16,-120,-9,-250
200239,8.762,-3.197,3.304,0.010957,0.000317,0.011621,100271.70,-120,-9,-250
200248,8.697,-3.166,3.364,0.007764,0.000317,0.011621,100265.40,-120,-9,-249
200258,8.646,-3.191,3.349,0.008296,-0.001812,0.008961,100265.40,-120,-10,-249
200268,8.704,-3.115,3.283,0.013085,-0.005004,0.007896,100271.52,-120,-9,-250
