119752,8.872,-4.464,2.231,0.010010,-0.027642,0.004356,100134.23,-111,+82,-249
119762,8.868,-4.495,2.238,0.006817,-0.025513,0.001163,100134.23,-111,+82,-249
119773,8.878,-4.545,2.130,-0.001164,-0.019660,0.001163,100132.05,-111,+82,-248
119783,8.821,-4.488,2.114,-0.008614,-0.018596,0.001163,100135.37,-111,+83,-248
119792,8.865,-4.441,2.154,-0.002229,-0.016467,0.000099,100132.05,-111,+82,-248
119802,8.911,-4.411,2.199,0.019056,-0.014871,-0.000965,100131.80,-111,+82,-248
119813,8.903,-4.422,2.224,0.035019,-0.014339,-0.000433,100131.80,-111,+82,-248
119823,8.953,-4.453,2.167,0.033955,-0.009550,0.000099,100136.11,-110,+82,-248
119832,8.905,-4.489,2.228,0.027037,-0.009018,0.001163,100130.86,-110,+82,-249
119842,8.825,-4.492,2.177,0.022781,-0.005293,0.003824,100132.91,-110,+82,-249
119853,8.850,-4.487,2.157,0.016395,0.006413,0.007549,100131.50,-110,+81,-249
119863,8.939,-4.514,2.213,0.013203,0.012267,0.008613,100131.50,-111,+81,-249
119873,8.944,-4.429,2.224,0.014267,0.006413,0.010209,100135.12,-111,+81,-249
119882,8.889,-4.408,2.230,0.026505,-0.000504,0.011806,100133.23,-111,+81,-249
119892,8.889,-4.496,2.165,0.037147,-0.001568,0.011806,100131.66,-110,+81,-249
119903,8.867,-4.577,2.189,0.032358,0.000028,0.011806,100132.34,-110,+82,-248
119913,8.896,-4.494,2.230,0.021184,0.002157,0.010741,100132.34,-111,+82,-249
119922,8.893,-4.506,2.193,0.015863,0.008542,0.009145,100131.95,-111,+82,-249
119932,8.850,-4.536,2.185,0.010542,0.013863,0.007017,100132.52,-110,+81,-248
119943,8.849,-4.458,2.179,0.008414,0.019184,0.006484,100128.96,-110,+81,-248
119953,8.899,-4.462,2.171,0.010542,0.018120,0.005952,100129.65,-111,+81,-248
119958,8.893,-4.494,2.230,0.014799,0.012267,0.005952,100129.65,-111,+81,-248
119967,8.843,-4.502,2.208,0.021184,0.010670,0.003824,100129.65,-110,+81,-249
119977,8.865,-4.530,2.195,0.017459,0.012799,0.000631,100133.20,-111,+81,-249
119988,8.866,-4.510,2.263,0.008946,0.017056,-0.003094,100133.51,-111,+81,-249
119998,8.892,-4.457,2.214,0.011606,0.014927,-0.004690,100133.13,-111,+80,-249
120008,8.899,-4.499,2.213,0.016927,0.008010,-0.003626,100132.38,-111,+81,-248
120017,8.895,-4.417,2.207,0.017459,0.003753,-0.002029,100135.20,-111,+81,-248
120028,8.896,-4.425,2.234,0.017459,0.003221,-0.000433,100132.69,-111,+81,-248
120038,8.906,-4.478,2.276,0.024377,-0.002100,0.001163,100132.69,-111,+81,-248
120048,8.939,-4.429,2.269,0.029698,-0.014339,-0.000433,100130.44,-111,+80,-248
120057,8.906,-4.401,2.270,0.036615,-0.019660,0.002228,100131.17,-111,+81,-249
120068,8.974,-4.472,2.275,0.045661,-0.032963,0.001695,100131.17,-111,+81,-249
