200024,9.471,-2.024,2.149,0.002545,0.005855,0.003046,100036.49,-79,-198,-15
200035,9.464,-2.085,2.125,-0.003840,0.007629,0.003933,100035.71,-79,-198,-15
200044,9.452,-2.014,2.142,-0.008097,0.008516,0.002514,100035.71,-79,-198,-14
200053,9.446,-1.982,2.169,-0.008629,0.006388,0.003578,100035.71,-79,-198,-15
200065,9.463,-1.997,2.129,-0.004372,0.006388,0.002514,100037.70,-79,-198,-15
200074,9.483,-2.018,2.102,0.002013,0.006388,0.001981,100036.85,-79,-198,-15
200084,9.475,-2.002,2.135,0.006270,0.003727,0.005174,100037.05,-79,-198,-14
200094,9.506,-2.026,2.124,0.011059,0.004791,0.001449,100037.05,-79,-198,-15
200104,9.489,-2.041,2.087,0.011591,0.007452,-0.001211,100035.80,-79,-198,-15
200114,9.441,-2.026,2.122,0.005206,0.009048,-0.002808,100035.80,-79,-198,-15
200124,9.452,-1.977,2.153,0.003077,0.007984,-0.001743,100034.84,-79,-198,-15
200134,9.479,-2.006,2.127,0.003609,0.007984,0.000385,100037.16,-79,-198,-15
200144,9.480,-2.008,2.145,0.003077,0.008516,0.000385,100036.06,-79,-197,-14
200154,9.477,-1.977,2.171,0.002013,0.005855,0.003046,100036.06,-79,-197,-14
200164,9.470,-1.959,2.191,0.005206,0.004259,0.003578,100035.66,-79,-198,-15
200174,9.508,-1.998,2.185,0.005738,0.003727,0.002514,100036.30,-79,-199,-15
200184,9.511,-1.972,2.197,0.003077,-0.001062,0.003046,100038.04,-79,-198,-14
200195,9.497,-1.959,2.130,0.005738,-0.001594,0.003578,100038.02,-79,-198,-14
200204,9.465,-2.006,2.084,0.013187,-0.000530,0.003578,100035.59,-79,-198,-15
200214,9.423,-2.010,2.130,0.014784,0.001599,0.005174,100037.06,-79,-198,-14
200224,9.451,-1.991,2.145,0.016380,0.001599,0.005706,100034.66,-78,-198,-13
200233,9.413,-2.007,2.147,0.017444,0.002131,0.004642,100034.66,-78,-198,-13
200244,9.425,-1.988,2.161,0.014252,0.003727,0.007303,100034.08,-79,-198,-14
200254,9.486,-2.010,2.138,0.012655,0.003727,0.007303,100034.08,-79,-198,-14
200264,9.477,-1.984,2.182,0.010527,0.002663,0.006770,100040.00,-79,-198,-15
200269,9.471,-1.994,2.149,0.011059,0.001599,0.007835,100035.69,-79,-198,-15
200279,9.458,-1.989,2.115,0.013187,0.000534,0.006238,100035.27,-79,-198,-14
200289,9.493,-2.008,2.115,0.019041,0.000534,0.008367,100035.80,-79,-198,-14
200299,9.468,-2.022,2.111,0.021701,0.002663,0.006238,100035.80,-79,-198,-14
200309,9.476,-1.996,2.154,0.025426,0.003195,0.005174,100038.01,-79,-199,-13
200320,9.450,-1.967,2.211,0.030215,0.001599,0.005706,100040.16,-79,-199,-14
200329,9.449,-1.960,2.195,0.036600,0.000002,0.008899,100032.98,-79,-198,-13
200339,9.440,-1.952,2.155,0.041921,-0.001062,0.012092,100035.76,-79,-198,-13
200349,9.450,-1.976,2.189,0.043518,-0.003723,0.014752,100035.76,-79,-198,-13
200359,9.458,-1.946,2.191,0.040325,-0.005319,0.018477,100037.35,-79,-198,-14
200369,9.508,-1.937,2.200,0.037664,-0.005319,0.021669,100038.41,-79,-198,-13
200379,9.536,-2.012,2.163,0.042453,-0.007979,0.024330,100034.68,-79,-198,-13
200389,9.513,-2.075,2.112,0.045646,-0.008512,0.023266,100034.63,-79,-198,-13
200399,9.475,-2.062,2.088,0.040325,-0.004787,0.021137,100034.63,-79,-199,-13
200409,9.504,-2.100,2.047,0.029151,-0.000530,0.020073,100040.10,-79,-200,-13
200419,9.457,-2.064,2.009,0.018509,0.005855,0.016881,100036.95,-79,-200,-13
200429,9.422,-2.006,2.026,0.011591,0.011177,0.015284,100040.68,-79,-199,-13
200439,9.446,-1.945,2.128,0.015316,0.012241,0.018477,100037.68,-79,-199,-13
200449,9.433,-1.978,2.154,0.029151,0.012773,0.018477,100037.68,-79,-199,-13
200459,9.462,-2.033,2.166,0.040325,0.015433,0.019541,100037.31,-79,-199,-13
200469,9.467,-2.083,2.154,0.037664,0.017562,0.019541,100037.05,-79,-199,-12
200479,9.464,-2.086,2.100,0.028619,0.022351,0.016881,100037.09,-78,-198,-13
200489,9.401,-2.067,2.063,0.017444,0.028736,0.015284,100034.94,-79,-199,-12
200499,9.416,-2.035,2.066,0.011059,0.036186,0.016348,100034.94,-79,-199,-12
200509,9.462,-2.032,2.094,0.009463,0.043103,0.015816,100037.45,-78,-199,-12
200519,9.489,-2.015,2.166,0.008931,0.044699,0.013688,100037.92,-78,-198,-13
200529,9.445,-2.040,2.211,0.015848,0.038314,0.011559,100036.34,-78,-199,-12
200539,9.432,-2.105,2.152,0.026490,0.041507,0.009431,100036.19,-78,-199,-12
200549,9.403,-2.159,2.138,0.024894,0.046296,0.004110,100036.19,-78,-199,-11
200559,9.409,-2.039,2.182,0.015316,0.045764,-0.001743,100039.05,-79,-199,-12
200569,9.452,-1.954,2.233,0.024362,0.043103,-0.001211,100037.43,-79,-199,-11
200580,9.444,-1.912,2.288,0.047242,0.036186,0.001449,100037.52,-79,-199,-11
200589,9.397,-1.933,2.264,0.072252,0.034589,0.006770,100033.80,-79,-200,-11
200599,9.398,-2.101,2.287,0.082362,0.035121,0.009963,100033.80,-79,-200,-11
200609,9.392,-2.123,2.233,0.067995,0.037782,0.008899,100036.01,-78,-200,-11
200620,9.408,-2.171,2.161,0.052564,0.042039,0.003046,100037.23,-78,-198,-11
