293056,4.507,1.968,-8.601,-0.002264,0.003043,-0.012760,0.185052,-0.486067,-0.884494
293069,4.518,1.977,-8.589,-0.002796,0.003753,-0.012760,0.185005,-0.486100,-0.884490
293082,4.499,1.994,-8.595,-0.003860,0.003043,-0.011695,0.185159,-0.485912,-0.884478
293094,4.505,2.001,-8.580,-0.001732,0.004107,-0.011341,0.185545,-0.485859,-0.884279
293107,4.508,1.977,-8.586,-0.001732,0.004107,-0.012760,0.185485,-0.485829,-0.884258
293120,4.492,1.981,-8.630,-0.002796,0.003398,-0.012760,0.185411,-0.485412,-0.884226
293133,4.487,1.991,-8.614,-0.002441,0.003043,-0.013469,0.185496,-0.485078,-0.884170
293145,4.495,1.997,-8.606,-0.003328,0.001979,-0.013824,0.185759,-0.484900,-0.883932
293157,4.488,1.983,-8.573,-0.003505,0.002334,-0.012050,0.185909,-0.484843,-0.883740
293171,4.508,2.006,-8.588,-0.003328,0.003043,-0.012760,0.186006,-0.484935,-0.883884
293183,4.512,1.974,-8.598,-0.003505,0.003398,-0.011695,0.185981,-0.484957,-0.883675
293195,4.496,1.988,-8.612,-0.003328,0.003043,-0.013824,0.186096,-0.484761,-0.883465
293208,4.501,1.996,-8.608,-0.003505,0.003398,-0.012405,0.186164,-0.484667,-0.883455
293221,4.526,1.998,-8.586,-0.002796,0.003043,-0.012227,0.186278,-0.484948,-0.883432
293234,4.510,1.981,-8.605,-0.002264,0.001979,-0.012493,0.186187,-0.484942,-0.883401
293246,4.498,1.979,-8.592,-0.002796,0.000383,-0.013292,0.186243,-0.484889,-0.883192
293259,4.504,1.992,-8.604,-0.002441,0.000560,-0.013824,0.186283,-0.484863,-0.883162
293272,4.510,1.991,-8.608,-0.002796,-0.000682,-0.013292,0.186301,-0.484880,-0.883129
293284,4.508,1.985,-8.614,-0.002796,0.000560,-0.012760,0.186371,-0.484813,-0.882934
293298,4.505,2.008,-8.607,-0.002796,0.000915,-0.012760,0.186455,-0.484791,-0.883076
293310,4.504,1.985,-8.596,-0.003860,0.000915,-0.012760,0.186552,-0.484791,-0.882858
293323,4.500,1.984,-8.609,-0.003505,0.001270,-0.013469,0.186489,-0.484695,-0.882821
293336,4.495,2.006,-8.587,-0.003328,0.001979,-0.012760,0.186728,-0.484664,-0.882775
293348,4.472,2.007,-8.602,-0.003151,0.002334,-0.011341,0.187063,-0.484305,-0.882568
293361,4.505,1.977,-8.577,-0.002796,0.004107,-0.011695,0.186935,-0.484436,-0.882548
293373,4.496,1.971,-8.586,-0.003860,0.005881,-0.011695,0.186863,-0.484390,-0.882367
293386,4.504,1.999,-8.625,-0.002796,0.008364,-0.011695,0.186913,-0.484202,-0.882362
293399,4.485,1.991,-8.611,-0.003505,0.008010,-0.010986,0.186914,-0.483929,-0.882351
293411,4.496,1.973,-8.613,-0.003328,0.007832,-0.010631,0.186832,-0.483775,-0.882181
293424,4.480,1.988,-8.605,-0.003505,0.007655,-0.010276,0.186835,-0.483533,-0.882191
293437,4.470,1.994,-8.599,-0.004392,0.008896,-0.011695,0.186925,-0.483231,-0.882164
293449,4.476,2.001,-8.600,-0.004570,0.011557,-0.008857,0.187188,-0.482983,-0.881993
293462,4.464,1.980,-8.586,-0.003860,0.015814,-0.008503,0.187127,-0.482668,-0.882005
293474,4.454,2.020,-8.584,-0.004570,0.018297,-0.008503,0.187623,-0.482268,-0.881824
293486,4.441,2.030,-8.587,-0.002264,0.023263,-0.004246,0.188207,-0.481717,-0.881683
293499,4.463,1.967,-8.599,-0.000667,0.027875,-0.001053,0.187913,-0.481319,-0.881762
293512,4.454,2.027,-8.601,-0.000667,0.033373,-0.001585,0.188305,-0.480802,-0.881790
293525,4.473,2.026,-8.585,-0.000313,0.037453,0.003913,0.188673,-0.480562,-0.881848
293537,4.478,1.998,-8.586,-0.001199,0.040823,0.005864,0.188802,-0.480375,-0.881739
293550,4.531,2.002,-8.581,0.000042,0.043129,0.007106,0.188817,-0.480704,-0.881829
293562,4.545,1.998,-8.577,-0.000135,0.042419,0.007461,0.188894,-0.481189,-0.881737
293575,4.570,1.974,-8.607,-0.001732,0.042065,0.007815,0.188496,-0.481696,-0.881852
293587,4.553,1.998,-8.597,-0.002264,0.040291,0.008525,0.188545,-0.482070,-0.881786
293600,4.590,1.941,-8.620,-0.002086,0.037453,0.005687,0.187792,-0.482663,-0.881902
293613,4.591,1.936,-8.576,-0.003328,0.032309,0.002672,0.187134,-0.483499,-0.881993
293625,4.577,1.954,-8.565,-0.004215,0.026456,-0.001053,0.186889,-0.484237,-0.881882
293638,4.554,1.947,-8.558,-0.004924,0.021135,-0.005310,0.186501,-0.484764,-0.881917
293650,4.571,1.981,-8.561,-0.005279,0.016523,-0.008148,0.186608,-0.485436,-0.881757
293663,4.584,1.972,-8.575,-0.004924,0.013685,-0.010099,0.186463,-0.486128,-0.881759
293676,4.578,1.988,-8.553,-0.004215,0.010493,-0.012050,0.186568,-0.486839,-0.881729
293689,4.569,1.984,-8.557,-0.003860,0.006945,-0.012760,0.186635,-0.487413,-0.881687
293701,4.567,2.005,-8.563,-0.003328,0.004640,-0.011163,0.187036,-0.487881,-0.881501
293713,4.552,1.996,-8.572,-0.002086,0.002688,-0.010276,0.187298,-0.488129,-0.881342
293727,4.560,1.969,-8.604,-0.002796,0.001979,-0.010631,0.186957,-0.488302,-0.881508
293739,4.554,1.990,-8.576,-0.003505,0.000915,-0.010986,0.187161,-0.488518,-0.881328
293751,4.561,1.977,-8.574,-0.002796,0.000915,-0.012760,0.187197,-0.488792,-0.881156
293765,4.551,2.002,-8.582,-0.003505,0.000560,-0.013824,0.187274,-0.488940,-0.881278
293777,4.541,1.994,-8.575,-0.003328,-0.000682,-0.013292,0.187519,-0.488978,-0.881073
293789,4.527,2.018,-8.564,-0.003151,-0.001923,-0.013469,0.188022,-0.488947,-0.880873
293803,4.550,1.992,-8.585,-0.003328,-0.001746,-0.012227,0.187915,-0.489081,-0.881002
293815,4.546,1.962,-8.561,-0.003505,-0.001923,-0.013114,0.187776,-0.489237,-0.880806
293828,4.535,1.988,-8.569,-0.004392,-0.002278,-0.015420,0.187810,-0.489252,-0.880750
293840,4.526,1.969,-8.597,-0.004215,-0.004052,-0.015597,0.187697,-0.489029,-0.880552
293853,4.525,1.972,-8.605,-0.003860,-0.002810,-0.017016,0.187510,-0.488790,-0.880507
293866,4.536,2.000,-8.573,-0.004570,-0.003342,-0.018081,0.187702,-0.488859,-0.880437
293879,4.543,2.000,-8.594,-0.004215,-0.004052,-0.017371,0.187829,-0.488878,-0.880367
293892,4.535,2.004,-8.610,-0.004392,-0.003874,-0.017016,0.187971,-0.488732,-0.880293
293904,4.513,1.984,-8.593,-0.003505,-0.004406,-0.014533,0.188062,-0.488458,-0.880103
293917,4.551,1.981,-8.587,-0.003328,-0.003342,-0.013824,0.187976,-0.488634,-0.880091
293929,4.519,2.004,-8.607,-0.003505,-0.002633,-0.014888,0.188240,-0.488337,-0.879908
293942,4.506,1.987,-8.591,-0.003328,-0.001214,-0.014888,0.188242,-0.488032,-0.879882
293955,4.525,1.990,-8.572,-0.003505,-0.000504,-0.014888,0.188296,-0.488038,-0.879847
293967,4.533,2.002,-8.593,-0.003860,-0.001214,-0.013824,0.188524,-0.488004,-0.879671
293980,4.530,1.990,-8.591,-0.002796,-0.003342,-0.014888,0.188517,-0.487992,-0.879644
293993,4.539,1.994,-8.591,-0.003328,-0.004938,-0.015420,0.188551,-0.488096,-0.879603
294005,4.516,1.990,-8.572,-0.002441,-0.005116,-0.014179,0.188713,-0.488029,-0.879428
294019,4.492,2.010,-8.585,-0.002264,-0.005471,-0.013292,0.188871,-0.487710,-0.879548
294031,4.508,2.006,-8.582,-0.001732,-0.005471,-0.011695,0.189178,-0.487559,-0.879363
294044,4.512,2.000,-8.573,-0.000667,-0.005116,-0.011341,0.189314,-0.487528,-0.879339
294056,4.529,2.004,-8.569,-0.000667,-0.002810,-0.010631,0.189570,-0.487638,-0.879171
294070,4.536,1.973,-8.601,-0.001022,-0.002987,-0.012405,0.189194,-0.487688,-0.879293
294082,4.527,1.980,-8.624,-0.001732,-0.003342,-0.012227,0.189101,-0.487487,-0.879113
294094,4.516,2.010,-8.624,-0.001732,-0.004052,-0.012405,0.189343,-0.487204,-0.878945
294108,4.507,1.986,-8.602,-0.002264,-0.003874,-0.012760,0.189149,-0.487010,-0.879068
294120,4.499,1.983,-8.615,-0.002086,-0.002987,-0.012405,0.189143,-0.486639,-0.878888
294132,4.507,1.991,-8.601,-0.001732,-0.001214,-0.011163,0.189239,-0.486443,-0.878741
294146,4.524,1.995,-8.597,-0.001022,0.000560,-0.010631,0.189171,-0.486467,-0.878892
294158,4.517,2.009,-8.591,-0.001732,0.001447,-0.010099,0.189481,-0.486408,-0.878726
294171,4.508,2.005,-8.591,-0.001377,0.000560,-0.010276,0.189632,-0.486289,-0.878709
294183,4.494,1.981,-8.604,-0.002264,-0.000682,-0.010099,0.189592,-0.485979,-0.878552
294196,4.520,1.993,-8.601,-0.002796,-0.001568,-0.012760,0.189556,-0.485994,-0.878520
294209,4.516,1.971,-8.587,-0.002796,-0.001746,-0.013292,0.189319,-0.486044,-0.878487
294221,4.512,1.996,-8.577,-0.002441,-0.000504,-0.012760,0.189507,-0.486078,-0.878316
294235,4.489,2.028,-8.609,-0.002441,0.001979,-0.012050,0.189784,-0.485710,-0.878421
294247,4.525,1.988,-8.606,-0.001732,0.003575,-0.011163,0.189797,-0.485707,-0.878241
294260,4.499,1.975,-8.585,-0.002086,0.004107,-0.010276,0.189626,-0.485563,-0.878233
294273,4.516,2.008,-8.628,-0.001199,0.003043,-0.010631,0.189740,-0.485388,-0.878206
294285,4.508,2.003,-8.628,-0.001377,0.003398,-0.009567,0.189897,-0.485136,-0.878046
294298,4.506,2.005,-8.608,-0.001199,0.003575,-0.008503,0.190005,-0.485005,-0.878047
294310,4.510,1.995,-8.594,-0.001377,0.005526,-0.007793,0.190112,-0.484967,-0.877910
294323,4.508,1.991,-8.616,-0.001199,0.006236,-0.009567,0.190031,-0.484810,-0.877905
294336,4.531,2.001,-8.600,-0.002441,0.006945,-0.008857,0.190070,-0.484963,-0.877899
294348,4.511,2.004,-8.586,-0.003328,0.006236,-0.010631,0.190273,-0.484973,-0.877726
294361,4.506,1.980,-8.604,-0.001377,0.008364,-0.009567,0.190087,-0.484823,-0.877725
294374,4.511,2.014,-8.588,-0.001732,0.009429,-0.009035,0.190314,-0.484808,-0.877709
294386,4.515,2.025,-8.583,-0.002086,0.009429,-0.007793,0.190741,-0.484853,-0.877553
294400,4.504,1.990,-8.600,-0.000667,0.007832,-0.006906,0.190549,-0.484728,-0.877697
294412,4.484,1.998,-8.590,-0.001377,0.009429,-0.007438,0.190699,-0.484442,-0.877526
294425,4.501,1.988,-8.569,-0.001022,0.009783,-0.008503,0.190652,-0.484465,-0.877499
294437,4.511,2.006,-8.599,-0.001732,0.011025,-0.006906,0.190833,-0.484406,-0.877348
294450,4.516,1.972,-8.596,-0.001377,0.011912,-0.007793,0.190533,-0.484413,-0.877350
294462,4.530,2.000,-8.587,-0.002264,0.011557,-0.009035,0.190663,-0.484604,-0.877197
294475,4.533,1.984,-8.584,-0.001732,0.012621,-0.006729,0.190514,-0.484817,-0.877227
294488,4.522,1.992,-8.581,-0.000667,0.011025,-0.005842,0.190508,-0.484926,-0.877256
294501,4.512,1.981,-8.609,-0.001732,0.010848,-0.006374,0.190336,-0.484779,-0.877271
294513,4.502,2.008,-8.617,-0.000667,0.010493,-0.006906,0.190566,-0.484516,-0.877130
294525,4.504,1.983,-8.586,-0.000667,0.010493,-0.006729,0.190563,-0.484451,-0.877012
294538,4.536,1.988,-8.594,-0.001732,0.011025,-0.007971,0.190467,-0.484671,-0.877028
294550,4.511,2.010,-8.580,-0.003151,0.011912,-0.008148,0.190746,-0.484679,-0.876893
294563,4.507,1.972,-8.577,-0.002264,0.013685,-0.007971,0.190513,-0.484647,-0.876913
294576,4.533,1.965,-8.587,-0.002086,0.012266,-0.008857,0.190191,-0.484842,-0.876924
294588,4.537,1.986,-8.612,-0.001732,0.009961,-0.006906,0.190183,-0.484943,-0.876823
294601,4.555,1.976,-8.611,-0.001732,0.008010,-0.006729,0.189957,-0.485242,-0.876878
294614,4.529,1.983,-8.581,-0.001732,0.006236,-0.007971,0.189918,-0.485430,-0.876905
294626,4.546,1.978,-8.601,-0.003151,0.004817,-0.008857,0.189862,-0.485669,-0.876792
294638,4.536,1.972,-8.583,-0.003860,0.004640,-0.010099,0.189777,-0.485875,-0.876688
294651,4.521,1.998,-8.569,-0.003860,0.004817,-0.009922,0.189930,-0.485997,-0.876717
294664,4.516,1.980,-8.556,-0.003860,0.005172,-0.009567,0.189916,-0.486117,-0.876738
294676,4.535,2.011,-8.558,-0.002441,0.004817,-0.009567,0.190318,-0.486400,-0.876612
294688,4.526,2.015,-8.588,-0.002796,0.004107,-0.010099,0.190663,-0.486415,-0.876483
294702,4.529,1.971,-8.591,-0.001377,0.004107,-0.008148,0.190336,-0.486466,-0.876650
294714,4.523,1.977,-8.582,-0.001732,0.002511,-0.009567,0.190313,-0.486485,-0.876517
294727,4.545,2.008,-8.599,-0.002086,0.002334,-0.009567,0.190485,-0.486650,-0.876518
294739,4.535,2.005,-8.574,-0.001732,0.001979,-0.009035,0.190761,-0.486816,-0.876386
294753,4.529,1.981,-8.589,-0.000667,0.000915,-0.008503,0.190557,-0.486874,-0.876528
294765,4.527,2.000,-8.577,-0.001377,0.000560,-0.008857,0.190783,-0.486932,-0.876380
294777,4.535,1.994,-8.570,-0.000135,-0.000149,-0.009567,0.190945,-0.487108,-0.876240
294791,4.559,1.976,-8.586,-0.000313,-0.001923,-0.009567,0.190658,-0.487474,-0.876374
294803,4.472,1.997,-8.585,-0.001199,-0.006003,-0.010631,0.190895,-0.486963,-0.876207
294816,4.559,1.960,-8.586,-0.000667,-0.002633,-0.010276,0.190534,-0.487340,-0.876205
294829,4.507,1.981,-8.592,-0.001199,-0.004406,-0.012227,0.190485,-0.487150,-0.876172
294841,4.536,1.995,-8.551,-0.001377,-0.005116,-0.012760,0.190724,-0.487469,-0.876007
294853,4.559,1.980,-8.565,-0.000667,-0.008663,-0.012760,0.190732,-0.487936,-0.875871
294866,4.583,1.975,-8.596,-0.000667,-0.013275,-0.014179,0.190516,-0.488507,-0.875866
294879,4.560,1.975,-8.594,-0.000667,-0.018773,-0.016484,0.190359,-0.488866,-0.875836
294892,4.562,1.961,-8.582,0.000752,-0.025691,-0.019145,0.190112,-0.489348,-0.875785
294904,4.514,1.996,-8.582,0.000929,-0.032608,-0.020209,0.190397,-0.489345,-0.875601
294918,4.506,2.005,-8.598,0.002525,-0.037042,-0.018435,0.190588,-0.489314,-0.875669
294931,4.488,1.998,-8.588,0.003235,-0.039171,-0.017016,0.190824,-0.489130,-0.875605
294943,4.454,2.003,-8.619,0.004654,-0.037397,-0.013824,0.191154,-0.488409,-0.875446
294956,4.452,1.984,-8.625,0.006782,-0.034204,-0.012760,0.191185,-0.487713,-0.875425
294968,4.470,1.988,-8.587,0.005718,-0.031544,-0.010631,0.191381,-0.487402,-0.875298
294981,4.470,1.942,-8.626,0.004654,-0.029593,-0.009212,0.190892,-0.486940,-0.875336
294993,4.471,1.943,-8.624,0.001993,-0.029415,-0.002117,0.190522,-0.486509,-0.875333
295007,4.426,2.032,-8.587,0.002171,-0.024981,-0.004955,0.191112,-0.485880,-0.875508
295019,4.421,2.005,-8.619,0.004654,-0.018773,-0.004246,0.191484,-0.484967,-0.875390
295031,4.460,1.961,-8.640,0.004654,-0.014694,-0.006729,0.191256,-0.484399,-0.875267
295044,4.453,1.960,-8.607,0.001461,-0.012920,-0.009035,0.190995,-0.483989,-0.875257
295057,4.412,1.984,-8.596,0.000042,-0.008308,-0.011341,0.191073,-0.483211,-0.875199
295069,4.387,2.030,-8.618,-0.000667,-0.000149,-0.010099,0.191700,-0.482057,-0.875004
295083,4.467,1.993,-8.616,-0.001022,0.006591,-0.009922,0.191620,-0.481759,-0.875058
295095,4.469,1.961,-8.630,-0.002264,0.008896,-0.010099,0.191336,-0.481404,-0.874870
295107,4.459,1.970,-8.626,-0.004570,0.009783,-0.012760,0.191170,-0.481001,-0.874682
295120,4.494,1.979,-8.626,-0.004924,0.011557,-0.011695,0.190988,-0.480969,-0.874646
295133,4.460,1.948,-8.620,-0.006343,0.010138,-0.013114,0.190529,-0.480659,-0.874604
295146,4.410,2.003,-8.620,-0.006521,0.013685,-0.014356,0.190763,-0.479834,-0.874526
295158,4.468,2.002,-8.640,-0.005988,0.018652,-0.012405,0.190961,-0.479514,-0.874351
295171,4.490,1.955,-8.639,-0.007053,0.019716,-0.012760,0.190515,-0.479442,-0.874322
295184,4.488,2.011,-8.608,-0.008117,0.019007,-0.013824,0.190775,-0.479523,-0.874265
295196,4.483,1.992,-8.618,-0.008472,0.017942,-0.014179,0.190878,-0.479508,-0.874093
295208,4.508,1.978,-8.573,-0.008649,0.014750,-0.015952,0.190870,-0.480014,-0.873931
295222,4.480,2.008,-8.612,-0.006698,0.012976,-0.015952,0.190996,-0.480010,-0.873992
295234,4.568,1.971,-8.647,-0.005988,0.011025,-0.015420,0.190737,-0.480709,-0.873842
295246,4.457,1.993,-8.595,-0.005988,0.008010,-0.015597,0.190955,-0.480542,-0.873701
295260,4.494,2.012,-8.607,-0.004924,0.008364,-0.015420,0.191144,-0.480701,-0.873781
295272,4.469,2.004,-8.609,-0.004215,0.007655,-0.014888,0.191422,-0.480582,-0.873618
295284,4.504,2.017,-8.613,-0.003860,0.006236,-0.014888,0.191772,-0.480809,-0.873466
295298,4.488,1.986,-8.606,-0.003151,0.003753,-0.015597,0.191630,-0.480946,-0.873539
295310,4.490,1.988,-8.602,-0.002796,0.001447,-0.016484,0.191709,-0.481111,-0.873368
295323,4.503,1.990,-8.602,-0.002796,-0.001923,-0.016307,0.191703,-0.481434,-0.873328
295335,4.508,1.937,-8.601,-0.003328,-0.005471,-0.019145,0.191205,-0.481803,-0.873178
295349,4.504,1.969,-8.583,-0.003860,-0.009373,-0.022692,0.190977,-0.482276,-0.873216
295361,4.476,1.976,-8.606,-0.003151,-0.011856,-0.027304,0.191005,-0.482275,-0.872991
295374,4.458,1.990,-8.624,-0.002796,-0.013984,-0.027659,0.191085,-0.482054,-0.872876
295387,4.500,1.978,-8.592,-0.001732,-0.015403,-0.032625,0.191070,-0.482460,-0.872715
295399,4.454,2.011,-8.576,0.000397,-0.019305,-0.038301,0.191593,-0.482462,-0.872396
295412,4.434,1.976,-8.617,0.003235,-0.024981,-0.041139,0.191574,-0.482144,-0.872162
295425,4.431,1.972,-8.630,0.002525,-0.024094,-0.043622,0.191490,-0.481745,-0.871917
295437,4.473,2.008,-8.620,0.003944,-0.026045,-0.045396,0.191868,-0.481854,-0.871583
295449,4.472,1.938,-8.604,0.005186,-0.031544,-0.051604,0.191507,-0.482085,-0.871239
295461,4.428,1.979,-8.616,0.003235,-0.035978,-0.054974,0.191617,-0.481840,-0.870892
295475,4.428,1.978,-8.601,0.005186,-0.037929,-0.056925,0.191611,-0.481801,-0.870692
295487,4.428,1.998,-8.621,0.005008,-0.040945,-0.054974,0.191935,-0.481601,-0.870372
295499,4.397,1.951,-8.616,0.004654,-0.043250,-0.054264,0.191761,-0.481175,-0.870101
295513,4.419,1.961,-8.644,0.004299,-0.042718,-0.051781,0.191480,-0.480947,-0.870035
295525,4.405,1.948,-8.642,0.000397,-0.044315,-0.054796,0.191221,-0.480542,-0.869796
295537,4.433,1.957,-8.624,-0.001732,-0.050522,-0.056747,0.191076,-0.480610,-0.869573
295588,4.367,2.024,-8.677,0.017779,-0.066131,-0.068454,0.191832,-0.479638,-0.868658
295601,4.398,1.999,-8.678,0.016892,-0.064535,-0.065971,0.192152,-0.479388,-0.868443
295614,4.354,1.984,-8.699,0.016715,-0.065776,-0.064552,0.192286,-0.478623,-0.868249
295626,4.305,1.998,-8.711,0.012103,-0.060100,-0.062423,0.192587,-0.477273,-0.868011
295640,4.308,1.851,-8.782,0.007314,-0.052296,-0.059053,0.190943,-0.475755,-0.868014
295652,4.245,1.957,-8.805,-0.000667,-0.041654,-0.060295,0.190688,-0.473442,-0.867853
295664,4.223,2.094,-8.762,-0.004924,-0.022498,-0.056925,0.191976,-0.471176,-0.867674
295677,4.255,2.162,-8.756,-0.007053,-0.007599,-0.046105,0.193736,-0.469345,-0.867613
295690,4.231,2.248,-8.692,-0.005456,0.005704,-0.029787,0.196417,-0.467612,-0.867615
295703,4.193,2.156,-8.731,-0.001022,0.017588,-0.012050,0.197844,-0.465355,-0.867735
295715,4.252,2.111,-8.703,0.000929,0.029649,0.004800,0.198720,-0.463957,-0.867867
295728,4.223,2.151,-8.688,0.007492,0.036034,0.016329,0.200006,-0.462395,-0.868169
295740,4.179,2.112,-8.684,0.013167,0.044548,0.029809,0.200911,-0.460514,-0.868398
295752,4.291,2.102,-8.651,0.015651,0.053062,0.040806,0.201590,-0.460031,-0.868692
295764,4.238,2.066,-8.648,0.017424,0.053062,0.046837,0.201897,-0.459081,-0.869000
295777,4.374,2.083,-8.629,0.016360,0.058383,0.051448,0.202186,-0.459584,-0.869471
295789,4.317,2.022,-8.653,0.017956,0.053594,0.051626,0.201881,-0.459440,-0.869742
295802,4.322,2.038,-8.669,0.019553,0.055899,0.054641,0.201702,-0.459222,-0.870176
295815,4.244,2.036,-8.635,0.019021,0.056254,0.062800,0.201672,-0.458408,-0.870639
295827,4.350,2.044,-8.640,0.018134,0.064058,0.069540,0.201653,-0.458680,-0.870958
295839,4.379,1.933,-8.701,0.015296,0.063704,0.076103,0.200290,-0.458906,-0.871374
295852,4.298,2.015,-8.650,0.012813,0.065123,0.075216,0.200024,-0.458492,-0.871914
295864,4.354,2.017,-8.668,0.011039,0.073282,0.084617,0.199765,-0.458551,-0.872327
295877,4.266,2.000,-8.633,0.006073,0.080731,0.089760,0.199384,-0.457760,-0.872941
295889,4.306,2.078,-8.661,0.005186,0.096162,0.105369,0.199844,-0.457216,-0.873440
295902,4.278,1.969,-8.636,0.001461,0.105918,0.118494,0.199054,-0.456394,-0.874258
295914,4.198,2.073,-8.727,-0.007053,0.124896,0.136231,0.199344,-0.454296,-0.874930
