200017,9.433,-2.483,2.226,-0.005635,-0.009385,0.003736,99940.80,-104,+75,-61
200028,9.420,-2.514,2.218,-0.003507,-0.010449,0.004800,99941.42,-101,+77,-69
200038,9.427,-2.519,2.261,0.002346,-0.012046,0.007461,99938.06,-101,+77,-67
200047,9.391,-2.526,2.271,0.005007,-0.014174,0.009589,99938.06,-103,+75,-61
200057,9.390,-2.550,2.271,-0.001379,-0.015238,0.008525,99942.22,-103,+75,-61
200068,9.411,-2.511,2.259,-0.005635,-0.016835,0.006396,99940.75,-101,+79,-69
200078,9.423,-2.529,2.206,-0.003507,-0.015238,0.005332,99939.08,-101,+77,-66
200088,9.407,-2.528,2.182,-0.001911,-0.015238,0.006396,99939.92,-103,+75,-62
200097,9.419,-2.537,2.172,-0.002443,-0.013110,0.007461,99939.92,-103,+75,-62
200108,9.432,-2.510,2.180,-0.000847,-0.012578,0.006396,99942.54,-99,+77,-69
200118,9.433,-2.533,2.214,0.005007,-0.011514,0.005864,99940.96,-101,+77,-66
200128,9.389,-2.558,2.228,0.009264,-0.011514,0.004268,99940.34,-103,+74,-61
200137,9.397,-2.540,2.176,0.006071,-0.010449,0.001607,99937.60,-103,+74,-61
200147,9.407,-2.556,2.193,0.003942,-0.009917,0.000543,99937.60,-100,+77,-69
200158,9.386,-2.551,2.164,0.010328,-0.011514,-0.001585,99942.98,-101,+77,-66
200168,9.397,-2.535,2.174,0.011392,-0.011514,-0.003182,99941.20,-102,+75,-61
200178,9.432,-2.582,2.171,0.011924,-0.011514,-0.004246,99940.35,-99,+78,-69
200187,9.403,-2.569,2.181,0.010860,-0.010981,-0.006374,99940.57,-99,+78,-69
200198,9.407,-2.533,2.187,0.009264,-0.009917,-0.006906,99940.57,-101,+76,-66
200208,9.447,-2.555,2.171,0.006603,-0.009917,-0.007971,99942.02,-103,+74,-62
200218,9.396,-2.513,2.169,0.009796,-0.008853,-0.007438,99941.95,-99,+77,-70
200227,9.411,-2.495,2.235,0.015117,-0.009385,-0.005842,99941.55,-99,+77,-70
200238,9.419,-2.529,2.286,0.019374,-0.010449,-0.006374,99941.48,-101,+76,-65
200248,9.390,-2.557,2.263,0.015117,-0.011514,-0.007971,99941.48,-102,+75,-63
200258,9.390,-2.575,2.202,0.005539,-0.009917,-0.011695,99939.97,-99,+77,-70
200267,9.437,-2.601,2.098,-0.001379,-0.008321,-0.014888,99941.44,-99,+77,-70
200278,9.404,-2.557,2.187,0.001282,-0.008321,-0.018081,99939.44,-101,+75,-64
