60044,9.310,-2.885,0.085,-0.299716,0.165664,-0.036555,101832.97
60054,9.219,-2.996,0.125,-0.289073,0.156618,-0.033362,101831.58
60064,9.117,-3.233,0.117,-0.256083,0.135865,-0.024848,101831.58
60075,9.102,-3.422,-0.049,-0.209257,0.108196,-0.020591,101836.87
60084,9.110,-3.511,-0.270,-0.165624,0.078398,-0.015270,101833.05
60094,8.903,-3.898,-0.377,-0.175734,0.066159,-0.010481,101831.91
60104,9.358,-2.916,-0.251,-0.176798,0.054985,-0.019527,101831.91
60114,8.816,-4.300,-0.802,-0.121459,0.032636,-0.025380,101831.91
60124,8.829,-3.687,-0.276,-0.273110,0.087975,-0.037619,101833.91
60134,9.013,-3.060,-0.630,-0.302908,0.071480,-0.016334,101834.68
60140,8.029,-4.741,-1.017,-0.306101,0.112453,-0.028573,101832.93
60149,8.585,-4.481,-0.592,-0.479569,0.190673,-0.049325,101832.93
60160,9.131,-3.400,-0.345,-0.686027,0.237498,-0.054646,101832.62
60169,9.247,-2.812,-0.255,-0.693477,0.224196,-0.042408,101832.62
60179,9.158,-2.984,-0.174,-0.589715,0.195994,-0.033894,101833.06
60189,8.749,-3.787,-0.532,-0.534908,0.193865,-0.032830,101832.05
60199,8.281,-4.921,-0.752,-0.686027,0.270489,-0.042940,101831.20
60210,8.807,-4.319,-0.483,-0.947825,0.356159,-0.071142,101831.20
60219,9.321,-3.050,-0.286,-1.071807,0.358819,-0.088701,101831.20
60229,9.508,-2.363,-0.206,-1.027110,0.331150,-0.071674,101833.41
60239,9.978,-2.035,0.095,-0.878119,0.284324,-0.040811,101832.07
60249,9.545,-2.292,-0.090,-0.654633,0.206104,-0.041344,101830.21
60259,8.842,-3.590,-0.409,-0.580670,0.215682,-0.020059,101832.18
60269,9.200,-3.772,-0.258,-0.680174,0.274746,-0.029637,101832.18
60279,9.465,-3.079,-0.124,-0.757862,0.292838,-0.040811,101833.33
60290,9.194,-2.929,-0.207,-0.736046,0.281131,-0.029105,101834.88
60299,8.933,-3.623,-0.254,-0.721147,0.291241,-0.016334,101832.45
60309,8.833,-4.024,-0.110,-0.793514,0.326361,-0.024848,101832.15
60319,9.029,-3.664,0.033,-0.931862,0.372122,-0.037619,101833.24
60329,9.211,-3.091,0.311,-1.006357,0.395003,-0.039215,101830.91
60339,9.370,-2.752,0.365,-1.002101,0.406709,-0.039747,101830.91
60349,9.261,-2.888,0.386,-0.962192,0.435975,-0.044004,101832.87
60359,9.052,-3.420,0.699,-0.948890,0.483333,-0.070610,101832.05
60369,9.016,-3.755,1.223,-1.010082,0.560489,-0.103600,101832.05
60379,9.054,-3.979,1.638,-1.160137,0.670636,-0.152555,101832.99
60389,9.022,-4.091,2.072,-1.369256,0.788764,-0.187674,101833.55
60399,9.478,-3.846,2.360,-1.622008,0.918599,-0.219068,101832.84
60409,8.932,-3.292,2.001,-1.793880,0.990434,-0.245674,101829.95
60420,7.560,-4.345,1.498,-2.026944,1.156984,-0.234499,101829.95
60430,8.400,-3.526,1.653,-2.278632,1.282030,-0.258444,101833.45
60439,8.217,-2.627,0.672,-2.313219,1.275645,-0.266426,101830.43
60449,8.618,-2.326,-0.087,-2.202540,1.223498,-0.256848,101830.48
60460,10.117,-1.986,-1.153,-1.965751,1.084617,-0.257912,101830.48
60469,11.385,-1.451,-2.065,-1.652339,0.872837,-0.257380,101830.48
60479,11.469,-1.045,-2.960,-1.249532,0.600397,-0.245142,101833.25
60489,10.817,-1.075,-3.300,-0.820651,0.320507,-0.198316,101832.63
60499,10.174,-1.509,-3.400,-0.439661,0.051260,-0.155215,101832.06
60510,9.586,-1.800,-2.853,-0.079422,-0.198300,-0.136059,101831.80
60519,9.061,-2.661,-1.217,0.177587,-0.333988,-0.118500,101831.80
60529,8.800,-3.206,0.362,0.194082,-0.372299,-0.130206,101835.53
60539,8.721,-2.982,1.362,0.092981,-0.336116,-0.119564,101832.48
60550,8.725,-3.522,1.492,-0.060266,-0.237676,-0.100940,101832.17
60559,8.791,-3.863,1.041,-0.260872,-0.122740,-0.100408,101832.17
60569,9.078,-3.099,0.591,-0.415716,-0.026428,-0.104133,101834.98
60579,9.754,-2.260,0.094,-0.449239,0.010287,-0.104665,101834.98
60590,10.501,-1.970,-0.509,-0.381128,0.014012,-0.096151,101831.23
60599,10.499,-2.269,-0.776,-0.276303,-0.022171,-0.088701,101831.75
60609,10.177,-2.253,-1.108,-0.165092,-0.079107,-0.079655,101832.41
60614,9.911,-3.137,-1.318,-0.136890,-0.095070,-0.076463,101832.41
60624,9.814,-3.237,-1.340,-0.130505,-0.096667,-0.112646,101833.17
60635,9.574,-3.006,-1.043,-0.143808,-0.095070,-0.140848,101833.22
60644,9.597,-1.997,-0.325,-0.100707,-0.125933,-0.149362,101832.50
60654,9.350,-1.391,0.494,0.094578,-0.170630,-0.111582,101830.44
60664,8.742,-1.604,0.593,0.321256,-0.192978,-0.010481,101830.44
60675,8.253,-1.998,0.393,0.389899,-0.160520,0.015592,101832.92
60684,7.935,-2.489,0.030,0.337752,-0.124868,0.059757,101832.88
60694,8.074,-3.098,-0.142,0.290926,-0.099327,0.107647,101832.20
60704,8.844,-2.714,-0.049,0.265917,-0.061015,0.110840,101830.66
60715,9.424,-2.520,0.028,0.227605,-0.018446,0.104987,101830.66
60725,9.808,-1.953,0.062,0.264321,-0.012593,0.111372,101836.11
60734,10.107,-1.637,-0.253,0.378192,-0.046116,0.119354,101829.92
60744,9.985,-1.842,-0.549,0.553256,-0.100923,0.125739,101831.11
60754,9.481,-2.377,-0.719,0.703311,-0.153070,0.131060,101830.91
60765,8.897,-2.706,-0.781,0.777807,-0.198300,0.136913,101830.91
60774,8.824,-2.617,-0.569,0.831018,-0.239804,0.140638,101833.41
60784,9.089,-2.587,-0.187,0.908173,-0.282905,0.129996,101831.51
60794,9.234,-2.599,0.280,1.006082,-0.308978,0.115629,101831.71
60805,9.080,-2.925,0.915,1.088559,-0.296740,0.102326,101830.16
60814,9.010,-3.340,1.320,1.086430,-0.238208,0.085831,101830.16
60824,9.325,-3.422,1.297,0.993311,-0.156795,0.055500,101832.88
60834,10.001,-2.752,0.620,0.851770,-0.092942,0.024106,101833.66
60845,10.453,-2.260,-0.071,0.767164,-0.071657,0.021445,101831.85
60855,10.361,-2.218,-0.365,0.762908,-0.086024,0.048051,101830.88
60864,9.697,-2.254,-0.175,0.872522,-0.121144,0.087959,101830.88
60874,9.065,-2.417,0.234,1.028430,-0.178612,0.116693,101835.10
60884,8.921,-2.600,0.573,1.181678,-0.262685,0.125739,101829.38
60895,9.076,-2.656,0.517,1.304063,-0.319088,0.097005,101832.99
60904,9.332,-2.621,0.359,1.375366,-0.335584,0.090088,101832.01
60914,9.186,-3.194,0.281,1.430705,-0.351547,0.087959,101832.01
60924,9.139,-3.646,-0.014,1.480724,-0.377088,0.081574,101832.66
60935,9.278,-5.559,-0.569,1.375366,-0.348355,0.024106,101833.23
60944,8.546,-5.387,-0.520,0.998100,-0.224373,-0.014738,101833.75
60954,8.601,-4.706,-0.377,0.609128,-0.097731,-0.021123,101830.91
60964,8.657,-4.308,-0.389,0.286669,-0.011529,-0.043472,101830.91
60975,8.915,-3.429,-0.161,0.055734,0.048599,-0.059967,101831.84
60984,9.093,-2.749,0.009,0.002523,0.051260,-0.056775,101831.69
60994,9.047,-2.829,0.006,0.027532,0.033168,-0.039747,101834.02
61004,9.426,-2.746,0.159,0.033917,0.031572,-0.033362,101832.11
61015,9.472,-2.759,0.234,0.059458,0.024122,-0.024316,101832.11
61025,9.432,-2.869,0.196,0.067440,0.019333,-0.012610,101833.11
61034,9.419,-2.954,0.141,0.058926,0.023058,-0.006224,101833.63
61044,9.363,-2.957,0.112,0.041899,0.025719,-0.000903,101832.13
61054,9.327,-2.929,0.051,0.030724,0.028379,0.004950,101831.88
61065,9.313,-2.876,0.044,0.027532,0.031572,0.012399,101831.88
61074,9.332,-2.864,0.065,0.032853,0.036361,0.017188,101834.63
61084,9.303,-2.882,0.095,0.046688,0.038489,0.025702,101832.15
61090,9.277,-2.908,0.113,0.053605,0.040086,0.028895,101831.95
61100,9.325,-2.997,0.144,0.050945,0.044342,0.031555,101831.95
61110,9.363,-3.003,0.178,0.035513,0.048599,0.036344,101832.62
61119,9.333,-2.983,0.243,0.034981,0.048599,0.042198,101832.62
61129,9.273,-2.963,0.255,0.046688,0.044342,0.041133,101835.19
61139,9.310,-3.072,0.189,0.049348,0.036361,0.042198,101832.94
61150,9.316,-3.111,0.123,0.042963,0.033700,0.045922,101831.94
61160,9.263,-3.076,0.117,0.043495,0.037425,0.049647,101831.94
61169,9.250,-3.007,0.136,0.038706,0.039021,0.054436,101831.94
61179,9.205,-2.934,0.235,0.044559,0.036893,0.066675,101834.01
61190,9.176,-2.937,0.395,0.069568,0.036893,0.082106,101833.18
61200,9.263,-3.002,0.443,0.077550,0.033168,0.093812,101831.88
61209,9.329,-3.057,0.385,0.053073,0.028379,0.106583,101832.35
61219,9.321,-3.060,0.338,0.010504,0.035829,0.120950,101832.35
61230,9.357,-2.987,0.247,-0.049624,0.044875,0.134785,101832.84
61240,9.389,-2.928,0.224,-0.096982,0.044875,0.149152,101834.19
61250,9.426,-2.838,0.297,-0.115074,0.034765,0.164051,101830.17
61259,9.389,-2.790,0.409,-0.110285,0.020398,0.183739,101833.02
61270,9.307,-2.767,0.512,-0.081551,0.007095,0.209280,101834.05
61280,9.313,-2.807,0.517,-0.045899,-0.004612,0.230564,101831.52
61289,9.287,-2.764,0.426,-0.026743,-0.016318,0.245996,101831.52
61299,9.257,-2.751,0.403,-0.011844,-0.024300,0.260363,101830.18
61309,9.230,-2.797,0.354,0.020082,-0.033346,0.271537,101831.27
61320,9.217,-2.971,0.343,0.052009,-0.038667,0.277390,101831.27
61330,9.156,-3.221,0.291,0.066376,-0.036538,0.278986,101835.63
61339,9.077,-3.455,0.231,0.061587,-0.025896,0.278454,101832.63
61349,9.077,-3.579,0.133,0.037642,-0.013125,0.282711,101833.41
61360,9.174,-3.558,-0.075,0.006780,-0.001951,0.284840,101833.21
61370,9.183,-3.477,-0.222,-0.034193,0.011352,0.286968,101833.21
61380,9.125,-3.406,-0.188,-0.070376,0.031572,0.289097,101833.65
61389,9.114,-3.311,-0.041,-0.100175,0.051260,0.289629,101833.68
61400,9.120,-3.164,0.081,-0.115074,0.065627,0.288032,101830.43
61410,9.080,-3.101,0.252,-0.108688,0.070416,0.295482,101830.43
61419,9.082,-3.069,0.401,-0.076230,0.068287,0.309849,101830.43
61429,9.122,-3.055,0.432,-0.033129,0.053920,0.323684,101837.52
61440,9.177,-3.057,0.439,0.008376,0.039021,0.343372,101832.57
61450,9.210,-3.095,0.450,0.059990,0.022526,0.373702,101834.79
61460,9.225,-3.216,0.395,0.099367,0.010820,0.399243,101834.59
61469,9.218,-3.299,0.361,0.098302,0.007627,0.418399,101834.59
61479,9.109,-3.374,0.405,0.076486,0.009755,0.438087,101834.77
61490,8.944,-3.431,0.529,0.053073,0.011884,0.453518,101834.41
61500,8.956,-3.535,0.648,0.042963,0.011884,0.458307,101831.25
61509,8.944,-3.723,0.590,0.044027,0.006563,0.462564,101831.25
61519,8.883,-3.944,0.536,0.037110,-0.001419,0.465757,101832.92
61530,8.872,-4.133,0.423,0.020614,-0.011529,0.462032,101832.92
61540,8.883,-4.192,0.323,-0.007055,-0.018446,0.451390,101834.20
61549,8.933,-4.119,0.288,-0.038450,-0.021107,0.433830,101829.67
61559,8.868,-4.095,0.326,-0.056009,-0.021107,0.415739,101833.33
61570,8.797,-4.258,0.344,-0.055477,-0.019511,0.397115,101833.33
61580,8.701,-4.376,0.303,-0.060266,-0.017914,0.374766,101833.90
61590,8.652,-4.416,0.270,-0.085275,-0.013125,0.347097,101833.63
61599,8.683,-4.337,0.178,-0.130505,-0.003547,0.316234,101832.09
61609,8.774,-4.235,0.191,-0.165624,0.010287,0.290161,101834.13
61620,8.771,-4.188,0.208,-0.174138,0.020398,0.274197,101833.62
61630,8.788,-4.206,0.192,-0.162963,0.024122,0.263023,101831.85
61640,8.782,-4.138,0.099,-0.144872,0.024654,0.256638,101834.18
61649,8.704,-3.979,0.115,-0.106028,0.018801,0.251849,101834.18
61660,8.630,-3.929,0.180,-0.025147,0.007627,0.251317,101833.04
61670,8.603,-4.135,0.188,0.064247,-0.000887,0.243867,101833.04
61680,8.616,-4.605,0.079,0.115862,0.005498,0.223647,101835.27
61685,8.594,-4.923,-0.076,0.110009,0.019865,0.202363,101832.78
61694,8.564,-5.079,-0.115,0.070633,0.041150,0.177886,101830.88
61705,8.539,-5.096,-0.101,0.008908,0.070416,0.141170,101831.09
61715,8.556,-4.943,-0.058,-0.045899,0.094893,0.102326,101831.09
61724,8.588,-4.757,0.061,-0.080486,0.111920,0.064014,101833.07
61734,8.563,-4.589,0.214,-0.090064,0.122031,0.032088,101831.99
61745,8.567,-4.530,0.318,-0.075697,0.122031,0.005482,101829.93
61755,8.593,-4.539,0.361,-0.052817,0.114581,-0.019527,101833.65
61764,8.611,-4.558,0.341,-0.028340,0.102342,-0.040279,101833.65
61774,8.579,-4.548,0.386,-0.001202,0.089572,-0.062628,101833.55
61785,8.584,-4.538,0.411,0.023807,0.080526,-0.087637,101836.54
61795,8.667,-4.558,0.370,0.033917,0.071480,-0.112114,101833.60
61805,8.736,-4.510,0.415,0.031789,0.064031,-0.128077,101831.02
61814,8.762,-4.370,0.504,0.024871,0.056049,-0.140848,101831.02
61825,8.775,-4.221,0.629,0.026468,0.045939,-0.148298,101834.30
61835,8.822,-4.114,0.762,0.041367,0.026783,-0.148298,101835.69
61845,8.824,-4.051,0.795,0.061055,0.002838,-0.144573,101831.16
61854,8.837,-4.052,0.847,0.082339,-0.023768,-0.133931,101831.47
61864,8.859,-3.992,0.828,0.100431,-0.051437,-0.123821,101831.47
61875,8.877,-3.951,0.780,0.112137,-0.078575,-0.113178,101835.19
61885,8.907,-3.961,0.736,0.115330,-0.102520,-0.100940,101832.66
61894,8.913,-3.984,0.706,0.114798,-0.122208,-0.089766,101831.94
61904,8.904,-4.029,0.658,0.112137,-0.141896,-0.077527,101832.61
61915,8.891,-4.103,0.632,0.114798,-0.160520,-0.064756,101832.61
61925,8.860,-4.210,0.577,0.120119,-0.179144,-0.053582,101834.30
61935,8.825,-4.307,0.574,0.115330,-0.191382,-0.049325,101834.04
61944,8.854,-4.317,0.461,0.091917,-0.200428,-0.045068,101830.54
61955,8.842,-4.269,0.382,0.060523,-0.208410,-0.044536,101832.40
61965,8.848,-4.211,0.314,0.032853,-0.215327,-0.041344,101832.40
61975,8.852,-4.145,0.289,0.011569,-0.219584,-0.039215,101832.83
61984,8.833,-4.139,0.289,-0.002266,-0.224905,-0.036022,101833.91
61995,8.817,-4.131,0.252,-0.012909,-0.227566,-0.033362,101829.94
62005,8.812,-4.137,0.227,-0.019294,-0.229162,-0.030701,101829.83
62015,8.834,-4.154,0.171,-0.018762,-0.233951,-0.028573,101829.83
